what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1608194242519
arch,sysinfo,,,"x86",1608194242519
ws,sysinfo,,,"win32",1608194242519
locale,sysinfo,,,"fr_FR",1608194242519
processors,sysinfo,,,"4",1608194242519
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1608194242519
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1608194242519
java.specification.name,sysinfo,,,"Java Platform API Specification",1608194242519
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1608194242519
java.specification.version,sysinfo,,,"1.6",1608194242519
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1608194242519
java.version,sysinfo,,,"1.6.0_23",1608194242519
java.vm.info,sysinfo,,,"mixed mode",1608194242519
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1608194242519
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1608194242519
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1608194242519
java.vm.specification.version,sysinfo,,,"1.0",1608194242519
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1608194242519
java.vm.version,sysinfo,,,"19.0-b09",1608194242519
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1608194253563
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1608194253969
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1608194253969
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1608194254016
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1608194254078
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1608194254078
stopped,bundle,com.altera.sbtgui.gprof,11.1.0.259,"com.altera.sbtgui.gprof",1608194254078
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1608194254078
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1608194254094
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1608194254094
stopped,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1608194254094
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1608194254094
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1608194254094
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1608194254094
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1608194254094
