what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1604660223318
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1604660223320
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1604660223321
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1604660223323
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1604660223325
os,sysinfo,,,"win32",1604660223331
arch,sysinfo,,,"x86",1604660223331
ws,sysinfo,,,"win32",1604660223331
locale,sysinfo,,,"fr_FR",1604660223331
processors,sysinfo,,,"4",1604660223332
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1604660223332
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1604660223332
java.specification.name,sysinfo,,,"Java Platform API Specification",1604660223332
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1604660223332
java.specification.version,sysinfo,,,"1.6",1604660223332
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1604660223332
java.version,sysinfo,,,"1.6.0_23",1604660223332
java.vm.info,sysinfo,,,"mixed mode",1604660223332
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1604660223332
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1604660223332
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1604660223332
java.vm.specification.version,sysinfo,,,"1.0",1604660223332
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1604660223332
java.vm.version,sysinfo,,,"19.0-b09",1604660223332
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604660224945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604660227436
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604660267133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1604660267162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1604660267162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604660278451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604660279442
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1604660279621
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1604660280025
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1604660280031
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1604660280091
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1604660280171
